Sent_Timestamp,Average_Duration
1562920618702,0.00
1562920620970,0.00
1562920615253,1.00
1562920610097,1.00
1562920613430,0.00
1562920626670,0.00
1562920611265,1.00
1562920607226,0.00
1562920605002,0.90
1562920629190,0.00
1562920611895,0.00
1562920602105,0.00
1562920617244,0.00
1562920627505,0.00
1562920616970,0.00
1562920600952,1.00
1562920609687,0.00
1562920616192,0.00
1562920627734,3.60
1562920606402,0.00
1562920600471,0.00
1562920610286,0.00
1562920621263,0.00
1562920612769,1.00
1562920621287,0.30
1562920623301,1.00
1562920601621,0.10
1562920625797,1.00
1562920622602,0.00
1562920613102,0.00
1562920629287,0.00
1562920620654,0.00
1562920628405,1.00
1562920615446,0.00
1562920603603,0.00
1562920612931,0.60
1562920611030,0.00
1562920600592,0.80
1562920626185,0.00
1562920604697,0.00
1562920612409,0.20
1562920604021,1.00
1562920606532,0.20
1562920619477,1.00
1562920600691,0.90
1562920622929,1.00
1562920604062,0.10
1562920611855,0.00
1562920615775,1.00
